1.927634408602150629e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.940134408602150629e+01 9.622337549377052055e-05 3.881113188731611773e-03
1.952634408602150629e+01 2.694580702908659902e-04 5.429332608802757594e-03
1.965134408602150629e+01 4.901153021137241803e-04 6.579902263337806742e-03
1.977634408602150629e+01 7.471041648886164949e-04 7.520865179673098290e-03
1.990134408602150629e+01 1.033774055668402504e-03 8.326312087305895795e-03
2.002634408602150629e+01 1.345493671932354281e-03 9.034896372613213447e-03
2.015134408602150629e+01 1.678768322937075272e-03 9.669976040993271543e-03
2.027634408602150629e+01 2.030824612687589115e-03 1.024702952677013744e-02
2.040134408602150629e+01 2.399384199579272445e-03 1.077698670894504211e-02
2.052634408602150629e+01 2.782527947882490298e-03 1.126793249429803613e-02
2.065134408602150629e+01 3.178608431699280357e-03 1.172606253765001889e-02
2.077634408602150629e+01 3.586190505093045031e-03 1.215625812534816726e-02
2.090134408602150629e+01 4.004009212490319825e-03 1.256245139756161089e-02
2.102634408602150629e+01 4.430938955222188391e-03 1.294786782878580740e-02
2.115134408602150629e+01 4.865970264339480704e-03 1.331519318015306902e-02
2.127634408602150629e+01 5.308191887668390480e-03 1.366669201688521136e-02
2.140134408602150273e+01 5.756776695807631038e-03 1.400429406488495898e-02
2.152634408602150273e+01 6.210970399505209849e-03 1.432965856677837803e-02
2.165134408602150273e+01 6.670082380386683878e-03 1.464422319460657179e-02
2.177634408602150273e+01 7.133478139641995404e-03 1.494924187462384930e-02
2.190134408602150273e+01 7.600573005568877182e-03 1.524581449102450914e-02
2.202634408602150273e+01 8.070826834746280473e-03 1.553491053520419593e-02
2.215134408602150273e+01 8.543739507649094483e-03 1.581738816900654654e-02
2.227634408602150273e+01 9.018847066853760350e-03 1.609400976408947512e-02
2.240134408602150273e+01 9.495718380498239033e-03 1.636545469820449919e-02
2.252634408602150273e+01 9.973952239210062687e-03 1.663232999074286400e-02
2.265134408602150273e+01 1.045317481389686567e-02 1.689517921776135037e-02
2.277634408602150273e+01 1.093303741637557426e-02 1.723671985603515353e-02
2.290134408602150273e+01 1.141321451603181936e-02 1.775516766561363591e-02
2.302634408602150273e+01 1.189340197442055602e-02 1.825954201274417391e-02
2.315134408602150273e+01 1.237331546656380427e-02 1.875002187330015307e-02
2.327634408602150273e+01 1.285268906312552611e-02 1.922681999246079673e-02
2.340134408602150273e+01 1.333127395197749969e-02 1.969017822604642379e-02
2.352634408602150273e+01 1.380883728116058355e-02 2.014036337328815873e-02
2.365134408602150273e+01 1.428516110807798341e-02 2.057766344468802897e-02
2.377634408602150273e+01 1.476004144207105663e-02 2.100238431640517184e-02
2.390134408602150273e+01 1.523328736943072893e-02 2.141484672909420989e-02
2.402634408602150273e+01 1.570472025147191114e-02 2.181538359456814194e-02
2.415134408602150273e+01 1.617417298760764205e-02 2.220433757826077714e-02
2.427634408602150273e+01 1.664148933645615003e-02 2.258205892936792844e-02
2.440134408602150273e+01 1.710652328893430899e-02 2.294890353388229220e-02
2.452634408602150273e+01 1.756913848807079709e-02 2.330523116859643459e-02
2.465134408602150273e+01 1.802920769093170617e-02 2.365140393661463100e-02
2.477634408602150273e+01 1.848661226861540371e-02 2.398778486704684909e-02
2.490134408602150273e+01 1.894124174075587086e-02 2.431473666341417428e-02
2.502634408602150273e+01 1.939299334138740172e-02 2.463262058691332787e-02
2.515134408602150273e+01 1.984177161338192275e-02 2.494179546210683468e-02
2.527634408602150273e+01 2.028748802897908585e-02 2.524261679385057452e-02
2.540134408602150273e+01 2.073006063419863959e-02 2.553543598537156428e-02
2.552634408602150273e+01 2.116941371515829173e-02 2.582059964838097355e-02
2.565134408602150273e+01 2.160547748452631284e-02 2.609844899697032899e-02
2.577634408602150273e+01 2.203818778651598503e-02 2.636931931780937474e-02
2.590134408602150273e+01 2.246748581898938557e-02 2.663353950984726978e-02
2.602634408602150273e+01 2.289331787137494426e-02 2.689143168733448830e-02
2.615134408602150273e+01 2.331563507722798217e-02 2.714331084053293527e-02
2.627634408602150273e+01 2.373439318037235540e-02 2.739269877295726768e-02
2.640134408602150273e+01 2.414955231365795499e-02 2.765530592367091561e-02
2.652634408602150273e+01 2.447630348718153603e-02 2.791239037607484361e-02
2.665134408602150273e+01 2.472222464232505523e-02 2.816420488887682108e-02
2.677634408602150273e+01 2.496857516846471767e-02 2.841099653639927308e-02
2.690134408602150273e+01 2.521534449748796120e-02 2.865300654661267696e-02
2.702634408602150273e+01 2.546251973823572545e-02 2.889047016798414191e-02
2.715134408602150273e+01 2.571008589265319152e-02 2.912361656268452892e-02
2.727634408602150273e+01 2.595802605692666340e-02 2.935266872389499793e-02
2.740134408602150273e+01 2.620632160877701955e-02 2.957784341512325818e-02
2.752634408602150273e+01 2.645495238193492846e-02 2.980162251970988260e-02
2.765134408602150273e+01 2.670389682868000783e-02 3.007004382289877112e-02
2.777634408602150273e+01 2.695313217136052070e-02 3.033435518352347107e-02
2.790134408602150273e+01 2.720263454366117148e-02 3.059469548309324757e-02
2.802634408602150273e+01 2.745237912227588978e-02 3.085120096274916734e-02
2.815134408602150273e+01 2.770234024975587114e-02 3.110400516014416583e-02
2.827634408602150273e+01 2.795249154901856270e-02 3.135323885669201449e-02
2.840134408602150273e+01 2.820280603013235882e-02 3.159903003443170072e-02
2.852634408602150273e+01 2.845325618991612071e-02 3.184150384181273080e-02
2.865134408602150273e+01 2.870381410475452907e-02 3.208078256758868652e-02
2.877634408602150273e+01 2.895445151711971074e-02 3.231736767857004700e-02
2.890134408602150273e+01 2.920513991620661901e-02 3.258917233819525611e-02
2.902634408602150273e+01 2.945585061299659663e-02 3.285723498267728582e-02
2.915134408602150273e+01 2.970655481017790700e-02 3.312163701600215338e-02
2.927634408602150273e+01 2.995722366719759389e-02 3.338245919380258830e-02
2.940134408602150273e+01 3.020782836072921987e-02 3.363978157093980292e-02
2.952634408602150273e+01 3.045834014089467828e-02 3.389368345368122537e-02
2.965134408602150273e+01 3.070873038345008424e-02 3.414424335619744427e-02
2.977634408602150273e+01 3.095897063819306669e-02 3.439153896109938685e-02
2.990134408602150273e+01 3.120903267382147198e-02 3.463867125425599408e-02
3.002634408602150273e+01 3.145888851945322778e-02 3.489747214592318902e-02
3.015134408602150273e+01 3.170851050298792440e-02 3.515305684916499029e-02
3.027634408602150273e+01 3.195787128655305787e-02 3.540548741289526596e-02
3.040134408602150273e+01 3.220694389911882283e-02 3.568553974249646932e-02
3.052634408602150273e+01 3.245570176651624977e-02 3.598054205590366789e-02
3.065134408602150273e+01 3.270411873898881189e-02 3.627216842290065246e-02
3.077634408602150273e+01 3.295216911641343782e-02 3.656045191368032660e-02
3.090134408602150273e+01 3.319982767131216678e-02 3.684542626955414346e-02
3.102634408602150273e+01 3.344706966984054702e-02 3.712712586028627665e-02
3.115134408602150273e+01 3.369387089077893749e-02 3.740558564307569500e-02
3.127634408602150273e+01 3.394020764273972951e-02 3.768084112311759215e-02
3.140134408602150273e+01 3.418605677960041139e-02 3.795292831568222724e-02
3.152634408602150273e+01 3.443139571434671031e-02 3.822188370964740844e-02
3.165134408602150273e+01 3.467620243134789809e-02 3.848774423243006559e-02
3.177634408602150273e+01 3.492045549719887537e-02 3.875054721625745963e-02
3.190134408602150273e+01 3.516413407020280157e-02 3.901033036572992135e-02
3.202634408602150273e+01 3.540721790856094647e-02 3.926713172662093382e-02
3.215134408602150273e+01 3.564968737733034687e-02 3.952098965586945539e-02
3.227634408602150273e+01 3.589152345431025765e-02 3.977194279271788202e-02
3.240134408602150273e+01 3.613270773475110026e-02 4.002003003095108008e-02
3.252634408602150273e+01 3.637322243514991976e-02 4.026529049219734757e-02
3.265134408602150273e+01 3.661305039602470723e-02 4.050776350024805350e-02
3.277634408602150273e+01 3.685217508383270557e-02 4.074748855636218386e-02
3.290134408602150273e+01 3.709058059202557933e-02 4.098450531551461190e-02
3.302634408602150273e+01 3.732825164132438228e-02 4.121885356355787372e-02
3.315134408602150273e+01 3.756517357924547829e-02 4.145057319526068013e-02
3.327634408602150273e+01 3.780133237892562004e-02 4.167970419319307063e-02
3.340134408602150273e+01 3.803671463729544483e-02 4.190628660742748424e-02
3.352634408602150273e+01 3.827130757265261030e-02 4.213036053602502162e-02
3.365134408602150273e+01 3.850509902161585590e-02 4.235196610628144676e-02
3.377634408602150273e+01 3.873807743558417560e-02 4.257114345670338224e-02
3.390134408602150273e+01 3.897023187667539995e-02 4.278793271968966277e-02
3.402634408602150273e+01 3.920155201320140587e-02 4.300237400489471257e-02
3.415134408602150273e+01 3.943202811467651225e-02 4.321450738324687096e-02
3.427634408602150273e+01 3.965869516151195734e-02 4.342437287160198084e-02
3.440134408602150273e+01 3.985657714363480264e-02 4.363201041800812696e-02
3.452634408602150273e+01 4.005506829361563798e-02 4.383745988756100609e-02
3.465134408602150273e+01 4.025415155755303342e-02 4.404076104883066639e-02
3.477634408602150273e+01 4.045380909863553059e-02 4.424195356083778646e-02
3.490134408602150273e+01 4.065402236559751553e-02 4.444107696056308343e-02
3.502634408602150273e+01 4.085477215863139028e-02 4.463817065096999104e-02
3.515134408602150273e+01 4.105603869280998602e-02 4.483327388952425274e-02
3.527634408602150273e+01 4.125780165906751257e-02 4.502642577719316586e-02
3.540134408602150273e+01 4.146004028279329234e-02 4.521766524790887115e-02
3.552634408602150273e+01 4.166273338009098687e-02 4.540703105847840315e-02
3.565134408602150273e+01 4.186585941175492709e-02 4.559456177892896866e-02
3.577634408602150273e+01 4.206939653501699794e-02 4.578029578326926058e-02
3.590134408602150273e+01 4.227332265311728454e-02 4.596427124065794595e-02
3.602634408602150273e+01 4.247761546274983480e-02 4.614652610696128032e-02
3.615134408602150273e+01 4.268225249943886218e-02 4.632709811669095262e-02
3.627634408602150273e+01 4.288721118089348916e-02 4.650602477530552809e-02
3.640134408602150273e+01 4.309246884839782604e-02 4.668334335186773848e-02
3.652634408602150273e+01 4.329800280628464532e-02 4.685909087204231938e-02
3.665134408602150273e+01 4.350379035954513030e-02 4.703330411142538775e-02
3.677634408602150273e+01 4.370980884962515078e-02 4.720601958919356383e-02
3.690134408602150273e+01 4.391603568845920541e-02 4.737727356206258844e-02
3.702634408602150273e+01 4.412244839078967307e-02 4.754710201854510376e-02
3.715134408602150273e+01 4.432902460482379681e-02 4.771554067349832728e-02
3.727634408602150273e+01 4.453574214127196257e-02 4.788262496295132148e-02
3.740134408602150273e+01 4.474257900082052181e-02 4.804839003920375468e-02
3.752634408602150273e+01 4.494951340008199875e-02 4.821287076618646639e-02
3.765134408602150273e+01 4.515652379607014433e-02 4.837610171507546880e-02
3.777634408602150273e+01 4.536358890924781923e-02 4.853811716015132838e-02
3.790134408602150273e+01 4.557068774518836102e-02 4.869895107489616987e-02
3.802634408602150273e+01 4.577779961489761990e-02 4.885863712831970546e-02
3.815134408602150273e+01 4.598490415383920532e-02 4.901720868150741262e-02
3.827634408602150273e+01 4.618443139614145099e-02 4.917469878438462255e-02
3.840134408602150273e+01 4.638329926175209506e-02 4.933114017268601381e-02
3.852634408602150273e+01 4.658223053058025559e-02 4.948656526512930365e-02
3.865134408602150273e+01 4.678121027497581658e-02 4.964100616078028633e-02
3.877634408602150273e+01 4.698022374641890042e-02 4.979449463660894776e-02
3.890134408602150273e+01 4.717925639141178074e-02 4.994706214522489501e-02
3.902634408602150273e+01 4.737829386642241486e-02 5.009873981279039379e-02
3.915134408602150273e+01 4.757732205192762714e-02 5.024955843710361691e-02
3.927634408602150273e+01 4.777632706556154962e-02 5.039954848584543567e-02
3.940134408602150273e+01 4.797529527441856539e-02 5.054874009498639548e-02
3.952634408602150273e+01 4.817421330652301575e-02 5.069716306734747130e-02
3.965134408602150273e+01 4.837306806149976879e-02 5.084484687130948893e-02
3.977634408602150273e+01 4.857184672047033108e-02 5.099182063966636869e-02
3.990134408602150273e+01 4.877053675519561066e-02 5.113811316861775758e-02
4.002634408602150273e+01 4.896847373312263052e-02 5.128375291689629689e-02
4.015134408602150273e+01 4.912065532016312436e-02 5.142876800502486218e-02
4.027634408602150273e+01 4.927286114059164362e-02 5.157318621469860614e-02
4.040134408602150273e+01 4.942510341521436090e-02 5.171703498829000045e-02
4.052634408602150273e+01 4.957739403783210930e-02 5.186034142847011780e-02
4.065134408602150273e+01 4.972974458304790790e-02 5.200313229794325393e-02
4.077634408602150273e+01 4.988216631390889055e-02 5.214543401929173233e-02
4.090134408602150273e+01 5.003467018938576039e-02 5.228727267492585401e-02
4.102634408602150273e+01 5.018726687168525991e-02 5.242867400713659837e-02
4.115134408602150273e+01 5.033996673339911215e-02 5.256966341824668987e-02
4.127634408602150273e+01 5.049277986449885597e-02 5.271026597085592957e-02
4.140134408602150273e+01 5.064571607916681928e-02 5.285050638818044461e-02
4.152634408602150273e+01 5.079878492247556082e-02 5.299040905447889582e-02
4.165134408602150273e+01 5.095199567690643361e-02 5.312999801556518575e-02
4.177634408602150273e+01 5.110535736872561657e-02 5.326929697940302466e-02
4.190134408602150273e+01 5.125887877420218230e-02 5.340832931678125145e-02
4.202634408602150273e+01 5.141256842568154434e-02 5.354711806206415708e-02
4.215134408602150273e+01 5.156643461751659469e-02 5.368568591401799012e-02
4.227634408602150273e+01 5.172048541184912085e-02 5.382405523670615727e-02
4.240134408602150273e+01 5.187472864425479724e-02 5.396224806045664402e-02
4.252634408602150273e+01 5.202917192924969014e-02 5.410028608289105950e-02
4.265134408602150273e+01 5.218382266565532723e-02 5.423819067002215444e-02
4.277634408602150273e+01 5.233868804183683388e-02 5.437598285740920939e-02
4.290134408602150273e+01 5.249377504080331852e-02 5.451368335137378451e-02
4.302634408602150273e+01 5.264909044517959713e-02 5.465131253027277758e-02
4.315134408602150273e+01 5.280464084205471059e-02 5.478889044582412049e-02
4.327634408602150273e+01 5.296043262770057380e-02 5.492643682448763304e-02
4.340134408602150273e+01 5.311647201216801450e-02 5.506397106889419218e-02
4.352634408602150273e+01 5.327276502376725176e-02 5.520151225932392464e-02
4.365134408602150273e+01 5.342931751342509805e-02 5.533907915523134796e-02
4.377634408602150273e+01 5.358613515892749618e-02 5.547669019681448349e-02
4.390134408602150273e+01 5.374322346905206077e-02 5.561436350662690709e-02
4.402634408602150273e+01 5.390058778758087532e-02 5.575211689123137082e-02
4.415134408602150273e+01 5.405823329721620024e-02 5.588996784289121389e-02
4.427634408602150273e+01 5.421616502337880256e-02 5.604774655163503871e-02
4.440134408602150273e+01 5.437438783790462388e-02 5.621047939100076718e-02
4.452634408602150273e+01 5.453290646264302016e-02 5.637298758152160805e-02
4.465134408602150273e+01 5.469172547294967601e-02 5.653528503988325404e-02
4.477634408602150273e+01 5.485084930108288792e-02 5.669738558342141133e-02
4.490134408602150273e+01 5.501028223950649859e-02 5.685930292717949336e-02
4.502634408602150273e+01 5.517002844409262668e-02 5.702105068105301627e-02
4.515134408602150273e+01 5.533009193724169883e-02 5.718264234702636478e-02
4.527634408602150273e+01 5.549047661090352607e-02 5.734409131650634178e-02
4.540134408602150273e+01 5.565118622951555072e-02 5.751465879535504200e-02
4.552634408602150273e+01 5.581222443286103230e-02 5.770114399992390397e-02
4.565134408602150273e+01 5.597359473882640435e-02 5.788720473672662181e-02
4.577634408602150273e+01 5.613530054609779107e-02 5.807284588838591138e-02
4.590134408602150273e+01 5.629734513676175334e-02 5.825807258847780917e-02
4.602634408602150273e+01 5.645973167883879679e-02 5.844289021353427094e-02
4.615134408602150273e+01 5.662246322873339122e-02 5.862730437507344267e-02
4.627634408602150273e+01 5.678554273361689775e-02 5.881132091166278025e-02
4.640134408602150273e+01 5.694897303373042119e-02 5.899494588102221354e-02
4.652634408602150273e+01 5.711275686462427559e-02 5.917818555216954740e-02
4.665134408602150273e+01 5.727689685932841474e-02 5.936104639761267954e-02
4.677634408602150273e+01 5.744139555044852630e-02 5.954353508559693392e-02
4.690134408602150273e+01 5.760625537220594172e-02 5.972565847240569187e-02
4.702634408602150273e+01 5.777147866240996132e-02 5.990742359472314704e-02
4.715134408602150273e+01 5.793706766436850647e-02 6.008883766206023908e-02
4.727634408602150273e+01 5.810302452874137324e-02 6.026990804924744344e-02
4.740134408602150273e+01 5.826935131533051565e-02 6.045064228899842129e-02
4.752634408602150273e+01 5.843604999481665646e-02 6.063104806454795714e-02
4.765134408602150273e+01 5.860312245044199675e-02 6.081113320236580105e-02
4.777634408602150273e+01 5.877057047963493014e-02 6.099090566494880933e-02
4.790134408602150273e+01 5.893839579558490110e-02 6.117037354369771890e-02
4.802634408602150273e+01 5.910660002876750446e-02 6.134954505187487084e-02
4.815134408602150273e+01 5.927214596205964553e-02 6.152842851765016885e-02
4.827634408602150273e+01 5.943354092492002250e-02 6.170703237723530049e-02
4.840134408602150273e+01 5.959538224367449261e-02 6.188536516810817789e-02
4.852634408602150273e+01 5.975767306583737448e-02 6.206343552232895799e-02
4.865134408602150273e+01 5.992041641055308870e-02 6.224125215995039012e-02
4.877634408602150273e+01 6.008361517022704767e-02 6.241882388252421865e-02
4.890134408602150273e+01 6.024727211212699968e-02 6.259615956670204484e-02
4.902634408602150273e+01 6.041138987995951087e-02 6.277326815793657366e-02
4.915134408602150273e+01 6.057597099541426472e-02 6.295015866427945694e-02
4.927634408602150273e+01 6.074101785968672590e-02 6.312684015028177664e-02
4.940134408602150273e+01 6.090653275497170949e-02 6.330332173099254001e-02
4.952634408602150273e+01 6.107251784593221988e-02 6.347961256606102221e-02
4.965134408602150273e+01 6.123897518114382321e-02 6.365572185394108295e-02
4.977634408602150273e+01 6.140590669451612832e-02 6.383165882619701303e-02
4.990134408602150273e+01 6.157331420668685912e-02 6.400743274191478260e-02
5.002634408602150273e+01 6.174119942639912095e-02 6.418305288221609617e-02
5.015134408602150273e+01 6.190956395185146649e-02 6.435852854487644770e-02
5.027634408602150273e+01 6.207840927202778331e-02 6.453386903904843874e-02
5.040134408602150273e+01 6.224773676800792604e-02 6.470908368008820855e-02
5.052634408602150273e+01 6.241754771425401388e-02 6.488418178448820961e-02
5.065134408602150273e+01 6.258784327988052565e-02 6.505917266491309525e-02
5.077634408602150273e+01 6.275862452990293994e-02 6.523406562534118935e-02
5.090134408602150273e+01 6.292989242646847281e-02 6.540886995630919298e-02
5.102634408602150273e+01 6.309394254708215743e-02 6.558359493026304221e-02
5.115134408602150273e+01 6.325801464996490264e-02 6.575824979701024031e-02
5.127634408602150273e+01 6.342261076353059024e-02 6.593284377927732809e-02
